"ACTION";"TYPE D'OBJET";"ID CONTENU";"SOURCE";"CODE DU MODELE";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT";"VALEUR DE L'ATTRIBUT";"CODE DE L'ATTRIBUT"
CREATE;Content;10395-1-0-802164;SID;Image;name;10395-1-0-802164;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/10395-1-0-802164.jpg;usage;atmosphere3;size;large
CREATE;Content;10395-1-1-802164;SID;Image;name;10395-1-1-802164;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/10395-1-1-802164.jpg;usage;atmosphere3;size;large
CREATE;Content;10395-1-2-802164;SID;Image;name;10395-1-2-802164;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/10395-1-2-802164.jpg;usage;atmosphere3;size;large
CREATE;Content;10395-1-3-802164;SID;Image;name;10395-1-3-802164;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/10395-1-3-802164.jpg;usage;atmosphere3;size;large
CREATE;Content;10395-1-4-802164;SID;Image;name;10395-1-4-802164;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/10395-1-4-802164.jpg;usage;atmosphere3;size;large
CREATE;Content;1040123-1-0-1198687;SID;Image;name;1040123-1-0-1198687;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040123-1-0-1198687.jpg;usage;atmosphere3;size;large
CREATE;Content;1040123-1-1-1198687;SID;Image;name;1040123-1-1-1198687;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040123-1-1-1198687.jpg;usage;atmosphere3;size;large
CREATE;Content;1040123-1-2-1198687;SID;Image;name;1040123-1-2-1198687;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040123-1-2-1198687.jpg;usage;atmosphere3;size;large
CREATE;Content;1040123-1-3-1198687;SID;Image;name;1040123-1-3-1198687;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040123-1-3-1198687.jpg;usage;atmosphere3;size;large
CREATE;Content;1040123-1-4-1198687;SID;Image;name;1040123-1-4-1198687;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040123-1-4-1198687.jpg;usage;atmosphere3;size;large
CREATE;Content;10402-1-0-802165;SID;Image;name;10402-1-0-802165;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/10402-1-0-802165.jpg;usage;atmosphere3;size;large
CREATE;Content;10402-1-1-802165;SID;Image;name;10402-1-1-802165;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/10402-1-1-802165.jpg;usage;atmosphere3;size;large
CREATE;Content;10402-1-2-802165;SID;Image;name;10402-1-2-802165;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/10402-1-2-802165.jpg;usage;atmosphere3;size;large
CREATE;Content;10402-1-3-802165;SID;Image;name;10402-1-3-802165;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/10402-1-3-802165.jpg;usage;atmosphere3;size;large
CREATE;Content;10402-1-4-802165;SID;Image;name;10402-1-4-802165;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/10402-1-4-802165.jpg;usage;atmosphere3;size;large
CREATE;Content;1040291-1-0-1198688;SID;Image;name;1040291-1-0-1198688;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040291-1-0-1198688.jpg;usage;atmosphere3;size;large
CREATE;Content;1040291-1-1-1198688;SID;Image;name;1040291-1-1-1198688;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040291-1-1-1198688.jpg;usage;atmosphere3;size;large
CREATE;Content;1040291-1-2-1198688;SID;Image;name;1040291-1-2-1198688;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040291-1-2-1198688.jpg;usage;atmosphere3;size;large
CREATE;Content;1040291-1-3-1198688;SID;Image;name;1040291-1-3-1198688;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040291-1-3-1198688.jpg;usage;atmosphere3;size;large
CREATE;Content;1040291-1-4-1198688;SID;Image;name;1040291-1-4-1198688;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040291-1-4-1198688.jpg;usage;atmosphere3;size;large
CREATE;Content;1040305-1-0-1248740;SID;Image;name;1040305-1-0-1248740;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040305-1-0-1248740.jpg;usage;atmosphere3;size;large
CREATE;Content;1040305-1-1-1248740;SID;Image;name;1040305-1-1-1248740;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040305-1-1-1248740.jpg;usage;atmosphere3;size;large
CREATE;Content;1040305-1-2-1248740;SID;Image;name;1040305-1-2-1248740;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040305-1-2-1248740.jpg;usage;atmosphere3;size;large
CREATE;Content;1040305-1-3-1248740;SID;Image;name;1040305-1-3-1248740;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040305-1-3-1248740.jpg;usage;atmosphere3;size;large
CREATE;Content;1040305-1-4-1248740;SID;Image;name;1040305-1-4-1248740;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1040305-1-4-1248740.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-1-0-722275;SID;Image;name;1048222-1-0-722275;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-1-0-722275.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-1-1-722275;SID;Image;name;1048222-1-1-722275;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-1-1-722275.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-1-2-722275;SID;Image;name;1048222-1-2-722275;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-1-2-722275.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-1-3-722275;SID;Image;name;1048222-1-3-722275;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-1-3-722275.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-1-4-722275;SID;Image;name;1048222-1-4-722275;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-1-4-722275.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-2-0-730536;SID;Image;name;1048222-2-0-730536;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-2-0-730536.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-2-1-730536;SID;Image;name;1048222-2-1-730536;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-2-1-730536.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-2-2-730536;SID;Image;name;1048222-2-2-730536;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-2-2-730536.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-2-3-730536;SID;Image;name;1048222-2-3-730536;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-2-3-730536.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-2-4-730536;SID;Image;name;1048222-2-4-730536;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-2-4-730536.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-3-0-730538;SID;Image;name;1048222-3-0-730538;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-3-0-730538.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-3-1-730538;SID;Image;name;1048222-3-1-730538;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-3-1-730538.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-3-2-730538;SID;Image;name;1048222-3-2-730538;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-3-2-730538.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-3-3-730538;SID;Image;name;1048222-3-3-730538;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-3-3-730538.jpg;usage;atmosphere3;size;large
CREATE;Content;1048222-3-4-730538;SID;Image;name;1048222-3-4-730538;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1048222-3-4-730538.jpg;usage;atmosphere3;size;large
CREATE;Content;1050630-1-0-1248741;SID;Image;name;1050630-1-0-1248741;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1050630-1-0-1248741.jpg;usage;atmosphere3;size;large
CREATE;Content;1050630-1-1-1248741;SID;Image;name;1050630-1-1-1248741;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1050630-1-1-1248741.jpg;usage;atmosphere3;size;large
CREATE;Content;1050630-1-2-1248741;SID;Image;name;1050630-1-2-1248741;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1050630-1-2-1248741.jpg;usage;atmosphere3;size;large
CREATE;Content;1050630-1-3-1248741;SID;Image;name;1050630-1-3-1248741;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1050630-1-3-1248741.jpg;usage;atmosphere3;size;large
CREATE;Content;1050630-1-4-1248741;SID;Image;name;1050630-1-4-1248741;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1050630-1-4-1248741.jpg;usage;atmosphere3;size;large
CREATE;Content;1055586-1-0-1248742;SID;Image;name;1055586-1-0-1248742;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1055586-1-0-1248742.jpg;usage;atmosphere3;size;large
CREATE;Content;1055586-1-1-1248742;SID;Image;name;1055586-1-1-1248742;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1055586-1-1-1248742.jpg;usage;atmosphere3;size;large
CREATE;Content;1055586-1-2-1248742;SID;Image;name;1055586-1-2-1248742;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1055586-1-2-1248742.jpg;usage;atmosphere3;size;large
CREATE;Content;1055586-1-3-1248742;SID;Image;name;1055586-1-3-1248742;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1055586-1-3-1248742.jpg;usage;atmosphere3;size;large
CREATE;Content;1055586-1-4-1248742;SID;Image;name;1055586-1-4-1248742;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1055586-1-4-1248742.jpg;usage;atmosphere3;size;large
CREATE;Content;1064770-1-0-1225335;SID;Image;name;1064770-1-0-1225335;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1064770-1-0-1225335.jpg;usage;atmosphere3;size;large
CREATE;Content;1064770-1-1-1225335;SID;Image;name;1064770-1-1-1225335;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1064770-1-1-1225335.jpg;usage;atmosphere3;size;large
CREATE;Content;1064770-1-2-1225335;SID;Image;name;1064770-1-2-1225335;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1064770-1-2-1225335.jpg;usage;atmosphere3;size;large
CREATE;Content;1064770-1-3-1225335;SID;Image;name;1064770-1-3-1225335;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1064770-1-3-1225335.jpg;usage;atmosphere3;size;large
CREATE;Content;1064770-1-4-1225335;SID;Image;name;1064770-1-4-1225335;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1064770-1-4-1225335.jpg;usage;atmosphere3;size;large
CREATE;Content;1064833-1-0-1248743;SID;Image;name;1064833-1-0-1248743;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1064833-1-0-1248743.jpg;usage;atmosphere3;size;large
CREATE;Content;1064833-1-1-1248743;SID;Image;name;1064833-1-1-1248743;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1064833-1-1-1248743.jpg;usage;atmosphere3;size;large
CREATE;Content;1064833-1-2-1248743;SID;Image;name;1064833-1-2-1248743;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1064833-1-2-1248743.jpg;usage;atmosphere3;size;large
CREATE;Content;1064833-1-3-1248743;SID;Image;name;1064833-1-3-1248743;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1064833-1-3-1248743.jpg;usage;atmosphere3;size;large
CREATE;Content;1064833-1-4-1248743;SID;Image;name;1064833-1-4-1248743;date de creation;06/04/11';urlImage;https://s3-eu-west-1.amazonaws.com/images-sid-demo/extraction/1064833-1-4-1248743.jpg;usage;atmosphere3;size;large
